time,com_x,com_y,com_z,com_vx,com_vy,com_vz
0.07342171669006348,1.2715858168710808e-21,2.93908633045796e-20,0.3752788000000001,1.8621113169185045e-20,-1.1671942477371808e-18,-0.7063200000000001
0.07549118995666504,1.308828043209451e-21,2.7056474809105235e-20,0.37386616000000006,2.045554774488568e-20,-6.720422042648022e-19,-0.72594
0.07762408256530762,1.3497391386992222e-21,2.571239040057563e-20,0.37241428000000004,2.070580245943516e-20,-1.4014682155931444e-18,-0.74556
0.07966184616088867,1.3911507436180925e-21,2.2909453969389342e-20,0.37092316000000003,2.0208928749597618e-20,-8.767097778414274e-19,-0.76518
0.08177471160888672,1.4315686011172877e-21,2.1156034413706486e-20,0.3693928,1.9888673552760884e-20,-4.457545207335813e-19,-0.7847999999999999
0.0838315486907959,1.4713459482228094e-21,2.0264525372239323e-20,0.3678232,1.9535717769420215e-20,-1.263307548046483e-19,-0.8044199999999999
0.08592486381530762,1.5104173837616499e-21,2.0011863862630027e-20,0.36621436,1.9119814514085164e-20,8.069072889787595e-20,-0.8240399999999999
0.08803987503051758,1.5486570127898202e-21,2.017324532042578e-20,0.36456628,1.4832335847271378e-20,2.17568868311943e-19,-0.8436599999999999
0.09007883071899414,1.5783216844843629e-21,2.0608383057049665e-20,0.36287896000000003,1.0544857180457592e-20,3.5444700772601005e-19,-0.8632799999999998
0.09220623970031738,1.5994113988452781e-21,2.1317277072501684e-20,0.36115240000000004,6.257378513643807e-21,4.91325147140077e-19,-0.8828999999999998
0.09432649612426758,1.6119261558725658e-21,2.229992736678184e-20,0.35938660000000006,1.9698998468300213e-21,6.282032865541441e-19,-0.9025199999999998
0.0965261459350586,1.6158659555662258e-21,2.3556333939890127e-20,0.3575815600000001,-2.317578819983764e-21,7.650814259682111e-19,-0.9221399999999997
0.09851217269897461,1.6112307979262582e-21,2.5086496791826548e-20,0.3557372800000001,3.801987195332548e-21,9.185305356501295e-19,-0.9417599999999997
0.10063457489013672,1.6188347723169232e-21,2.6923557863126805e-20,0.35385376000000013,5.9668630205329775e-21,1.06600586445479e-18,-0.9613799999999997
0.10272455215454102,1.6307684983579891e-21,2.9055569592036387e-20,0.3519310000000001,8.131738845733407e-21,1.2134811932594503e-18,-0.9809999999999997
0.10481047630310059,1.647031976049456e-21,3.148253197855529e-20,0.3499690000000001,1.0296614670933836e-20,1.3609565220641107e-18,-1.0006199999999996
0.10690712928771973,1.6676252053913238e-21,3.420444502268351e-20,0.34796776000000007,1.1034377371426994e-20,1.5058598352405818e-18,-1.0202399999999996
0.10901188850402832,1.6896939601341778e-21,3.7216164693164677e-20,0.34592728000000006,1.1772140071920153e-20,1.6507631484170529e-18,-1.0398599999999996
0.11112618446350098,1.713238240278018e-21,4.051769098999878e-20,0.34384756000000005,1.2509902772413311e-20,1.795666461593524e-18,-1.0594799999999995
0.11318778991699219,1.7382580458228445e-21,4.410902391318583e-20,0.34172860000000005,1.324766547290647e-20,1.940569774769995e-18,-1.0790999999999995
0.11525869369506836,1.7647533767686574e-21,4.7990163462725823e-20,0.33957040000000005,1.282364973296493e-20,2.0834573931940953e-18,-1.0987199999999995
0.1173393726348877,1.7904006762345873e-21,5.215707824911401e-20,0.33737296000000006,1.2399633993023391e-20,2.2263450116181953e-18,-1.1183399999999994
0.11943745613098145,1.815199944220634e-21,5.66097682723504e-20,0.33513628000000006,1.1975618253081852e-20,2.3692326300422954e-18,-1.1379599999999994
0.12156844139099121,1.8391511807267978e-21,6.134823353243499e-20,0.3328603600000001,1.1551602513140313e-20,2.5121202484663955e-18,-1.1575799999999994
0.12363815307617188,1.8622543857530784e-21,6.637247402936778e-20,0.3305452000000001,1.1127586773198774e-20,2.6550078668904956e-18,-1.1771999999999994
0.1257483959197998,1.884509559299476e-21,7.168248976314877e-20,0.3281908000000001,1.0703571033257235e-20,2.7978954853145957e-18,-1.1968199999999993
0.12784504890441895,1.9059167013659904e-21,7.727828073377796e-20,0.32579716000000014,1.0279555293315696e-20,2.9407831037386957e-18,-1.2164399999999993
0.12990045547485352,1.926475811952622e-21,8.315984694125535e-20,0.3233642800000001,9.855539553374157e-21,3.083670722162796e-18,-1.2360599999999993
0.13198590278625488,1.94618689105937e-21,8.932718838558095e-20,0.3208921600000001,9.431523813432618e-21,3.226558340586896e-18,-1.2556799999999992
0.13408780097961426,1.9650499386862354e-21,9.578030506675474e-20,0.3183808000000001,9.00750807349108e-21,3.369445959010996e-18,-1.2752999999999992
0.13619375228881836,1.9830649548332176e-21,1.0251919698477673e-19,0.31583020000000006,8.58349233354954e-21,3.512333577435096e-18,-1.2949199999999992
0.13837099075317383,2.0002319395003166e-21,1.0954386413964691e-19,0.31324036000000005,8.159476593608001e-21,3.655221195859195e-18,-1.3145399999999992
0.14038372039794922,2.0165508926875327e-21,1.168543065313653e-19,0.31061128000000005,7.735460853666462e-21,3.798108814283295e-18,-1.3341599999999991
0.14247941970825195,2.0320218143948656e-21,1.2445052415993189e-19,0.30794296000000004,7.311445113724923e-21,3.940996432707395e-18,-1.353779999999999
0.1445775032043457,2.0466447046223154e-21,1.3233251702534667e-19,0.30523540000000005,6.887429373783384e-21,4.0838840511314945e-18,-1.373399999999999
0.14662599563598633,2.0604195633698822e-21,1.4050028512760967e-19,0.30248860000000005,6.463413633841846e-21,4.226771669555594e-18,-1.393019999999999
0.14871716499328613,2.073346390637566e-21,1.4895382846672085e-19,0.29970256000000006,6.039397893900308e-21,4.369659287979694e-18,-1.412639999999999
0.15080547332763672,2.0854251864253665e-21,1.5769314704268024e-19,0.2968772800000001,5.6153821539587694e-21,4.5125469064037935e-18,-1.432259999999999
0.15288281440734863,2.096655950733284e-21,1.6671824085548784e-19,0.2940127600000001,5.191366414017231e-21,4.655434524827893e-18,-1.451879999999999
0.15496611595153809,2.1070386835613185e-21,1.7602910990514362e-19,0.2911090000000001,4.767350674075693e-21,4.798322143251993e-18,-1.471499999999999
0.1570730209350586,2.11657338490947e-21,1.856257541916476e-19,0.28816600000000014,4.343334934134155e-21,4.941209761676093e-18,-1.491119999999999
0.15913009643554688,2.1252600547777382e-21,1.9550817371499979e-19,0.2851837600000001,3.9193191941926164e-21,5.084097380100192e-18,-1.5107399999999989
0.16123676300048828,2.1330986931661235e-21,2.0567636847520017e-19,0.2821622800000001,3.495303454251078e-21,5.226984998524292e-18,-1.5303599999999988
0.16331052780151367,2.1400893000746256e-21,2.1613033847224876e-19,0.2791015600000001,3.0712877143095395e-21,5.369872616948392e-18,-1.5499799999999988
0.1653904914855957,2.1462318755032447e-21,2.2687008370614556e-19,0.27600160000000007,2.647271974368001e-21,5.5127602353724914e-18,-1.5695999999999988
0.16748356819152832,2.1515264194519807e-21,2.3789560417689053e-19,0.27286240000000006,2.2232562344264623e-21,5.655647853796591e-18,-1.5892199999999987
0.16961121559143066,2.1559729319208336e-21,2.492068998844837e-19,0.26968396000000006,1.7992404944849236e-21,5.798535472220691e-18,-1.6088399999999987
0.17165589332580566,2.1595714129098034e-21,2.608039708289251e-19,0.26646628000000006,1.375224754543385e-21,5.9414230906447905e-18,-1.6284599999999987
0.17374730110168457,2.16232186241889e-21,2.7268681701021466e-19,0.26320936000000006,9.512090146018463e-22,6.08431070906889e-18,-1.6480799999999987
0.17585420608520508,2.164224280448094e-21,2.8485543842835246e-19,0.25991320000000007,5.271932746603078e-22,6.22719832749299e-18,-1.6676999999999986
0.17792844772338867,2.1652786669974145e-21,2.973098350833384e-19,0.2565778000000001,1.0317753471876927e-22,6.3700859459170896e-18,-1.6873199999999986
0.18003177642822266,2.165485022066852e-21,3.100500069751726e-19,0.2532031600000001,-3.2083820522276927e-22,6.512973564341189e-18,-1.7069399999999986
0.18208074569702148,2.1648433456564064e-21,3.2307595410385496e-19,0.24978928000000009,-7.448539451643078e-22,6.655861182765289e-18,-1.7265599999999985
0.18417572975158691,2.163353637766078e-21,3.3638767646938554e-19,0.24633616000000008,-1.1688696851058464e-21,6.798748801189389e-18,-1.7461799999999985
0.1862649917602539,2.161015898395866e-21,3.4998517407176433e-19,0.24284380000000008,-1.592885425047385e-21,6.941636419613488e-18,-1.7657999999999985
0.1883537769317627,2.1578301275457713e-21,3.6386844691099133e-19,0.23931220000000009,-2.0169011649889237e-21,7.084524038037588e-18,-1.7854199999999985
0.19049954414367676,2.1537963252157935e-21,3.780374949870665e-19,0.2357413600000001,-2.4409169049304623e-21,7.227411656461688e-18,-1.8050399999999984
0.19256138801574707,2.1489144914059325e-21,3.9249231829998986e-19,0.2321312800000001,-2.864932644872001e-21,7.370299274885787e-18,-1.8246599999999984
0.19469547271728516,2.1431846261161885e-21,4.0723291684976144e-19,0.22848196000000012,0.005083214906642242,0.011717094896446553,-1.4490941268149136
0.19679641723632812,1.0166429813284486e-05,2.3434189792893515e-05,0.2255837717463703,-0.003536303077781351,0.024039713683980616,-1.144692614009418
0.1988513469696045,3.0938236577217835e-06,7.151361716085475e-05,0.22329438651835146,-0.0035807227492224395,0.0325199603861608,-0.871270590705025
0.20097827911376953,-4.067621840723095e-06,0.00013655353793317633,0.22155184533694142,0.015636760201613278,0.03467946184735682,-0.6435979350653073
0.2030637264251709,2.720589856250346e-05,0.00020591246162788998,0.2202646494668108,0.02003073265059657,0.03567629407208677,-0.4579844087440208
0.20513653755187988,6.72673638636966e-05,0.00027726504977206354,0.21934868064932275,0.023424161629216934,0.03525365529373273,-0.3043767611667262
0.2072150707244873,0.00011411568712213046,0.000347772360359529,0.2187399271269893,0.02549926246175518,0.03416337810251982,-0.17858938328752097
0.2092907428741455,0.00016511421204564082,0.0004160991165645686,0.21838274836041427,0.02663985872312684,0.03254718608173193,-0.07581710241236587
0.2113969326019287,0.0002183939294918945,0.0004811934887280325,0.21823111415558955,0.022524339471241307,0.03212800670137809,0.005405510880871267
0.2134706974029541,0.0002634426084343771,0.0005454495021307887,0.21824192517735128,0.019694499012316402,0.0314410523120533,0.07214915462914148
0.21559810638427734,0.0003028316064590099,0.0006083316067548953,0.21838622348660955,0.020069205052547334,0.029576056342948163,0.12538263469785485
0.21769261360168457,0.0003429700165641046,0.0006674837194407916,0.21863698875600526,0.01973699737040456,0.027670991941073496,0.1666777665675871
0.21971893310546875,0.0003824440113049137,0.0007228257033229386,0.21897034428914045,0.01910109731725415,0.025714547141493082,0.19812564498660493
0.22179245948791504,0.00042064620593942203,0.0007742547976059247,0.21936659557911364,0.018229238803518805,0.023766311303340722,0.22136537152254673
0.2239665985107422,0.0004571046835464596,0.0008217874202126062,0.21980932632215874,0.017793068101198385,0.022825990450845275,0.23698776770219052
0.22596955299377441,0.0004926908197488564,0.0008674394011142967,0.22028330185756312,0.016577259756093924,0.021549023321986178,0.24779554195868725
0.22811198234558105,0.0005258453392610442,0.000910537447758269,0.22077889294148048,0.0153277522705112,0.01987722351864795,0.25421051968837266
0.23011159896850586,0.0005565008438020667,0.0009502918947955649,0.22128731398085721,0.013968782552672428,0.018168089439203318,0.2568266328692628
0.23221421241760254,0.0005844384089074115,0.0009866280736739715,0.22180096724659573,0.012557057093389588,0.016491863962777693,0.2563690696451306
0.23430109024047852,0.0006095525230941907,0.001019611801599527,0.222313705385886,0.011162436085810912,0.014893541448092617,0.25346032551667047
0.2364027500152588,0.0006318773952658125,0.0010493988844957121,0.22282062603691932,0.009802429270348655,0.0133875018105655,0.2486154737327718
0.23846864700317383,0.0006514822538065098,0.0010761738881168432,0.22331785698438486,0.008486353661718786,0.011982242674993067,0.24226377922276132
0.24062824249267578,0.0006684549611299473,0.0011001383734668294,0.22380238454283038,0.007222785568457976,0.01067202777604874,0.2347673061257974
0.2426764965057373,0.0006829005322668632,0.0011214824290189268,0.224271919155082,0.006011848072537737,0.009447178706370662,0.2264244285572291
0.24476313591003418,0.0006949242284119388,0.001140376786431668,0.22472476801219646,0.004851081907948451,0.008296445707538642,0.21748159285817234
0.24686884880065918,0.0007046263922278357,0.0011569696778467454,0.2251597311979128,0.003735764776554758,0.007210516550188558,0.2081417620947364
0.24894309043884277,0.0007120979217809452,0.0011713907109471226,0.22557601472210226,0.0026670260289005177,0.006187052071517771,0.1985751157985713
0.2510197162628174,0.0007174319738387462,0.001183764815090158,0.2259731649536994,0.0016447571285408376,0.00522279427664771,0.1889201520928587
0.2530848979949951,0.0007207214880958279,0.0011942104036434535,0.22635100525788512,0.0006747914430758977,0.004312250216375454,0.17929058784808216
0.25517702102661133,0.0007220710709819796,0.0012028349040762044,0.2267095864335813,-0.00024005701289353987,0.0034542688457094,0.16977724082880416
0.2572591304779053,0.0007215909569561926,0.0012097434417676232,0.2270491409152389,-0.0010936272210399557,0.0026508169738997367,0.1604532921517876
0.2593576908111572,0.0007194037025141127,0.0012150450757154227,0.22737004749954248,-0.0018734009173742541,0.0019048985607461027,0.1513768404232902
0.26142334938049316,0.0007156569006793642,0.001218854872836915,0.22767280118038907,-0.002581028072305649,0.0012146969623215349,0.1425889806186544
0.26353931427001953,0.0007104948445347529,0.0012212842667615582,0.22795797914162638,-0.0032186278621157667,0.0005781337932800449,0.13411979368009574
0.26561760902404785,0.0007040575888105214,0.0012224405343481183,0.22822621872898657,-0.0037886709474047233,-7.037364606784103e-06,0.12599023397663636
0.2677464485168457,0.0006964802469157119,0.0012224264596189048,0.22847819919693985,-0.00429388700212932,-0.0005431622369176789,0.11821373281737625
0.26980018615722656,0.0006878924729114533,0.0012213401351450694,0.2287146266625746,-0.004737191069585791,-0.001032635382057338,0.11079755824152009
0.271899938583374,0.0006784180907722817,0.0012192748643809546,0.22893622177905765,-0.0051216242661241244,-0.001477863092328791,0.10374396589253822
0.2739899158477783,0.0006681748422400335,0.001216319138196297,0.22914370971084272,-0.005450305647322261,-0.0018812361327907744,0.09705117102255553
0.276059627532959,0.0006572742309453889,0.0012125566659307156,0.22933781205288784,-0.005726392922761444,-0.0022451097451539914,0.09071416751698616
0.27814698219299316,0.000645821445099866,0.0012080664464404077,0.22951924038792182,-0.005953050300887589,-0.002571789041276882,0.08472541621910244
0.280259370803833,0.0006339153444980908,0.0012029228683578539,0.22968869122036004,-0.006133422158968161,-0.002863518415422163,0.07907542170826196
0.28232598304748535,0.0006216485001801545,0.0011971958315270096,0.22984684206377656,-0.006270611525889601,-0.0031224739701655397,0.07375321398499889
0.2843794822692871,0.0006091072771283753,0.0011909508835866785,0.22999434849174655,-0.006367662577028383,-0.0033507582163661794,0.0687467491868214
0.2864797115325928,0.0005963719519743185,0.0011842493671539462,0.23013184199012018,-0.006427546496662692,-0.003550396500718949,0.06404324145146592
0.2885556221008301,0.0005835168589809932,0.0011771485741525083,0.23025992847302312,-0.006453150181292877,-0.0037233347551497886,0.059629436316252976
0.2906374931335449,0.0005706105586184074,0.0011697019046422088,0.23037918734565563,-0.006447267348196317,-0.0038714382651025897,0.05549183455508638
0.2927544116973877,0.0005577160239220147,0.0011619590281120036,0.2304901710147658,-0.00641259168511845,-0.003996491229033665,0.051616874075485326
0.29482531547546387,0.0005448908405517778,0.0011539660456539363,0.23059340476291676,-0.006351711734337524,-0.0041001969367066605,0.047991076398096695
0.2969088554382324,0.0005321874170831028,0.001145765651780523,0.23068938691571295,-0.006952266582136469,-0.003399631499137903,0.04421767340937274
0.29899072647094727,0.0005182828839188298,0.0011389663887822472,0.23077782226253168,-0.007521733467714196,-0.0029600819711866878,0.041167952074513126
0.30106186866760254,0.0005032394169834014,0.001133046224839874,0.2308601581666807,-0.007350740909417718,-0.002958735423422377,0.0383147709596588
0.3031768798828125,0.0004885379351645659,0.001127128753993029,0.23093678770860002,-0.007128212746887984,-0.0029853152798442794,0.035648372316530834
0.30521440505981445,0.00047428150967078996,0.0011211581234333405,0.23100808445323306,-0.006886074518320443,-0.0030323861972004766,0.03315121642678558
0.307356595993042,0.00046050936063414907,0.0011150933510389396,0.23107438688608664,-0.006595657758129915,-0.002715630069749634,0.03061911609977691
0.3094301223754883,0.00044731804511788923,0.0011096620908994403,0.2311356251182862,-0.007146066940714454,-0.002336443818491512,0.02839012896134358
0.31148242950439453,0.00043302591123646033,0.0011049892032624572,0.2311924053762089,-0.006869594069042778,-0.002353748303326026,0.026413868676957178
0.31356358528137207,0.0004192867230983748,0.001100281706655805,0.2312452331135628,-0.006589072271701242,-0.00240960260362078,0.024552581661018442
0.31563782691955566,0.0004061085785549723,0.0010954625014485636,0.23129433827688484,-0.006314789203671462,-0.0024931836158357313,0.022790858141464695
0.31772541999816895,0.0003934790001476294,0.001090476134216892,0.23133991999316778,-0.006047072715373961,-0.0025945645232002983,0.02111464575120154
0.3198072910308838,0.00038138485471688144,0.0010852870051704915,0.23138214928467019,-0.0065963881405206775,-0.002278099673282332,0.019430977032867287
0.32192492485046387,0.00036819207843584006,0.001080730805823927,0.23142101123873593,-0.006315910787829144,-0.002358252479160244,0.017933642455653407
0.32408642768859863,0.00035556025686018177,0.0010760143008656064,0.23145687852364724,-0.005942016877313607,-0.0020737823561107517,0.01624737400839256
0.3260984420776367,0.00034367622310555455,0.0010718667361533849,0.23148937327166402,-0.006498980215972807,-0.0016810086039639332,0.014852757440856571
0.32819390296936035,0.00033067826267360893,0.001068504718945457,0.23151907878654573,-0.006186349841317683,-0.0017604548683556515,0.013624930830627373
0.3302724361419678,0.00031830556299097357,0.0010649838092087458,0.23154632864820698,-0.005825307930738112,-0.001865986322848722,0.01245906740086213
0.33234238624572754,0.00030665494712949734,0.0010612518365630485,0.23157124678300872,-0.005458427567843398,-0.0019951837878558402,0.01134340919035872
0.3344416618347168,0.00029573809199381055,0.0010572614689873367,0.23159393360138944,-0.005088952805207698,-0.00213647187399511,0.010278773419305037
0.3365037441253662,0.0002855601863833952,0.0010529885252393465,0.23161449114822805,-0.0047186755696300335,-0.0022818250686239454,0.009266609754284333
0.33860301971435547,0.0002761228352441351,0.0010484248751020987,0.2316330243677366,-0.005280158877557565,-0.001968875069906122,0.008168428705777957
0.3406825065612793,0.00026556251748901995,0.0010444871249622864,0.23164936122514818,-0.00492659348913352,-0.002078600679885483,0.00729968811412059
0.3427612781524658,0.0002557093305107529,0.0010403299236025154,0.23166396060137642,-0.004438115043849659,-0.0017775267768248236,0.006175417479637369
0.34485411643981934,0.00024683310042305357,0.0010367748700488657,0.23167631143633569,-0.004028689356378145,-0.00187349625871782,0.005480804322729741
0.3469264507293701,0.00023877572171029728,0.00103302787753143,0.23168727304498116,-0.003605987357298059,-0.001973911632073242,0.004855852984165549
0.3490417003631592,0.00023156374699570117,0.0010290800542672835,0.2316969847509495,-0.004179865083285271,-0.001614433773624292,0.004107827875377366
0.3511230945587158,0.00022320401682913063,0.001025851186720035,0.23170520040670026,-0.0038031069542007957,-0.0017134322169409157,0.003601151934733128
0.35323548316955566,0.00021559780292072905,0.0010224243222861531,0.23171240271056973,-0.0033469600701471003,-0.001810804482013754,0.003154944654861932
0.35532212257385254,0.00020890388278043485,0.0010188027133221256,0.23171871259987945,-0.002894876479732025,-0.0019266411683032524,0.002739716850380726
0.35740232467651367,0.0002031141298209708,0.0010149494309855192,0.23172419203358022,-0.0024505804199755218,-0.0020515574375249424,0.0023546192326217913
0.35949206352233887,0.00019821296898101976,0.0010108463161104693,0.23172890127204546,-0.0020163894085334037,-0.0021791776372184646,0.001998997159031568
0.3616335391998291,0.00019418019016395296,0.0010064879608360324,0.2317328992663635,-0.0026079753961287936,-0.0018321269397642032,0.0014835635650253664
0.3636741638183594,0.00018896423937169536,0.001002823706956504,0.23173586639349356,-0.0021783575843270534,-0.0014963048699371561,0.0008339270167030678
0.3657808303833008,0.00018460752420304126,0.0009998310972166298,0.23173753424752697,-0.001742747766210608,-0.001569497678464394,0.0006712026414751867
0.36785125732421875,0.00018112202867062006,0.000996692101859701,0.23173887665280993,-0.0012979390828527439,-0.0016433515658744046,0.0005617238953640748
0.3699359893798828,0.00017852615050491458,0.0009934053987279523,0.23174000010060067,-0.0008758559732708011,-0.001747201119663203,0.00045738057120331356
0.37206172943115234,0.00017677443855837298,0.0009899109964886259,0.23174091486174309,-0.0014980520436418407,-0.0013807517664978456,0.00016607008632357002
0.3741278648376465,0.0001737783344710893,0.0009871494929556302,0.23174124700191573,-0.0011551253235423096,-0.0014852608855317386,0.00010458793348241949
0.3762016296386719,0.00017146808382400468,0.0009841789711845666,0.2317414561777827,-0.0007351795824215664,-0.0015874199626263771,7.12768061124253e-05
0.3782963752746582,0.00016999772465916155,0.000981004131259314,0.2317415987313949,-0.0003293191350997524,-0.00171097126757981,3.315256502459866e-05
0.3803822994232178,0.00016933908638896205,0.0009775821887241542,0.23174166503652496,5.98976752969638e-05,-0.0018461480501952476,-9.138751225498338e-06
0.38246989250183105,0.00016945888173955598,0.0009738898926237637,0.2317416467590225,0.000431201972477746,-0.0019861668358316085,-5.454778517550843e-05
0.38457250595092773,0.00017032128568451147,0.0009699175589521005,0.23174153766345215,0.0007840460960033761,-0.0021263452444460072,-0.00010194030541945462
0.3866236209869385,0.00017188937787651824,0.0009656648684632084,0.2317413337828413,0.0001116498793922203,-0.0017936484312177656,-0.00034103223686444165
0.38875365257263184,0.00017211267763530267,0.0009620775716007729,0.23174065171836758,0.00039114600999606,-0.0018967222958309227,-0.0003536468174684115
0.3908243179321289,0.0001728949696552948,0.000958284127009111,0.23173994442473264,0.0008203070579263621,-0.0015628844589504745,-0.0007431133877681454
0.39291906356811523,0.00017453558377114752,0.0009551583580912101,0.2317384581979571,0.0011323895180847263,-0.0016655867255555158,-0.0006956787962883733
0.3950212001800537,0.00017680036280731697,0.000951827184640099,0.23173706684036452,0.0014551084992906356,-0.001751546337005522,-0.0006063821191326156
0.39708542823791504,0.00017971057980589825,0.000948324091966088,0.23173585407612626,0.0017504398483008756,-0.0018640934330491344,-0.0005339831550928303
0.3991718292236328,0.0001832114595025,0.0009445959050999898,0.23173478610981607,0.001030405322393219,-0.0015159959655132059,-0.0006571032001318749
0.4012589454650879,0.00018527227014728646,0.0009415639131689634,0.2317334719034158,0.0012476750018168736,-0.0016216049376010905,-0.0005807250468146986
0.40336179733276367,0.0001877676201509202,0.0009383207032937612,0.23173231045332218,0.0015300670105137444,-0.0017278939697184907,-0.0004961405098259317
0.40543365478515625,0.0001908277541719477,0.0009348649153543242,0.23173131817230253,0.0017983973795741306,-0.0018540216599147934,-0.0004307437851592318
0.4075021743774414,0.00019442454893109598,0.0009311568720344947,0.23173045668473222,0.002050378999007555,-0.001990531837677113,-0.00038262675627477783
0.4095737934112549,0.0001985253069291111,0.0009271758083591405,0.23172969143121966,0.0013177952856079367,-0.0016468882545447455,-0.0005109738508664354
0.4116799831390381,0.00020116089750032697,0.000923882031850051,0.23172866948351792,0.0015102082670777047,-0.0017563486494235367,-0.0004564350477930748
