iteration,time_elapsed,joint_0_pos,joint_0_vel,joint_0_acc,joint_1_pos,joint_1_vel,joint_1_acc,joint_2_pos,joint_2_vel,joint_2_acc,joint_3_pos,joint_3_vel,joint_3_acc,joint_4_pos,joint_4_vel,joint_4_acc,joint_5_pos,joint_5_vel,joint_5_acc,joint_6_pos,joint_6_vel,joint_6_acc,joint_7_pos,joint_7_vel,joint_7_acc,joint_8_pos,joint_8_vel,joint_8_acc,joint_9_pos,joint_9_vel,joint_9_acc,joint_10_pos,joint_10_vel,joint_10_acc,joint_11_pos,joint_11_vel,joint_11_acc,joint_12_pos,joint_12_vel,joint_12_acc,joint_13_pos,joint_13_vel,joint_13_acc,joint_14_pos,joint_14_vel,joint_14_acc,joint_15_pos,joint_15_vel,joint_15_acc,joint_16_pos,joint_16_vel,joint_16_acc,joint_17_pos,joint_17_vel,joint_17_acc,joint_18_pos,joint_18_vel,joint_18_acc,joint_19_pos,joint_19_vel,joint_19_acc
70,0.681535005569458,0.0013015491630280194,0.02801565948100598,-0.10265951852798078,-0.04514325945353246,-1.0,-2.5310558203100203e-17,-0.03182524995457164,-0.3980021873653452,-5.544751220063334,0.0034926491798539495,0.0866493360468793,-1.9861541467765607,-0.05043195533753466,-1.0,3.780067708809207e-15,0.027197042260005418,-0.6210749463760746,8.980983226819234,0.0010845263594692891,1.0,1.1102230246251565e-16,0.0006867072156364702,0.026550019558161494,-0.6038654920906834,-0.002780554445447802,-1.0,-4.521594246501248e-15,-0.016179898445224116,0.2514278884167668,27.164836091762762,-0.045581870418074565,-1.0,8.702272186637716e-16,-0.03187861257836246,-0.39959903032837996,-5.443264740409721,0.00347483973929664,0.08009807555585322,-2.2025346778424826,0.09967989014362517,1.0,-1.5892645604682394e-14,-0.00995501360265924,1.0,5.041911851315649e-15,-0.021095922984305168,-0.6672710613032292,4.050274349625871,0.00048524366439600707,0.020917516301201252,-0.7462535772712457,0.03236525992943673,0.6976429471613679,23.35209310949442,0.02473080473063908,0.03776031129770282,-24.039199206748297,0.04542999583538323,1.0,-4.7740390263976934e-15
71,0.6860458850860596,0.001329511379650567,0.0279087737640892,-0.10688571691678111,-0.04614325945353246,-1.0,-5.251510249280006e-19,-0.032225033911916376,-0.401565727324134,-3.5635399587887573,0.0035783106042724063,0.08467351279003416,-1.975823256845145,-0.05143195533753466,-1.0,2.891836145583348e-16,0.026579467207551975,-0.6140751585308102,6.999787845264472,0.0020835158135001346,0.9979789080616905,-2.0210919383094086,0.0007129700685132265,0.02597568619535114,-0.574333362810355,-0.003780554445447802,-1.0,-3.622929312278004e-15,-0.015915367288430238,0.2776344251709889,26.206536754222157,-0.046581870418074565,-1.0,0.0,-0.03227994467795545,-0.4030651688575824,-3.4661385292024582,0.003553855937081861,0.07793432001458925,-2.1637555412639644,0.10067989014362518,1.0,1.1367468611369046e-14,-0.00895501360265924,1.0,-3.957055717800085e-15,-0.02176102768461587,-0.6629383393181711,4.332721985058092,0.0005058151383897433,0.02022543168627131,-0.6920846149299436,0.03307474671682808,0.7213306276213277,23.68768045995983,0.02475693822414089,0.014506675705919812,-23.253635591783006,0.04642999583538323,1.0,-8.936194080176606e-16
72,0.6898839473724365,0.0013573643649845855,0.0277971969039479,-0.11157686014130186,-0.04714325945353246,-1.0,1.7768671311460198e-19,-0.03262690440263431,-0.40217525411174415,-0.6095267876101825,0.0036620507655500795,0.08280680976531248,-1.866703024721685,-0.05243195533753466,-1.0,5.476646406292023e-15,0.02596746877568512,-0.6099217052028972,4.153453327912962,0.0030791279094167616,0.9932452837715634,-4.733624290127161,0.0007386954523562365,0.02547508149066879,-0.5006047046823487,-0.004780554445447802,-1.0,1.6849193606968772e-15,-0.015625120085803305,0.3028599800828784,25.225554911889468,-0.047581870418074566,-1.0,0.0,-0.032683270835468736,-0.4035871461689959,-0.5219773114134555,0.0036307843095467933,0.07592242491527493,-2.011895099314319,0.10167989014362518,1.0,-2.6125445447648534e-14,-0.007955013602659239,1.0,-4.3293847322971354e-14,-0.02242174955271378,-0.6585053968776452,4.432942440525912,0.0005257511295551553,0.019646550644552747,-0.578881041718564,0.033808109560121806,0.7453950589661261,24.06443134479846,0.024760218459667385,-0.007946204652928585,-22.452880358848397,0.04742999583538323,1.0,-7.795486869691888e-16
73,0.6937317848205566,0.001385103524383547,0.02768112189397511,-0.11607500997278905,-0.04814325945353246,-1.0,4.442006599133586e-19,-0.03302799088041585,-0.3999977014513289,2.1775526604152646,0.0037439872047497318,0.08106606863399217,-1.740741131320311,-0.05343195533753466,-1.0,-8.434978259192151e-15,0.02535827889970719,-0.6084580467529683,1.4636584499288727,0.0040687259544705525,0.9859508063360186,-7.294477435544805,0.0007639581098486407,0.025050233494139682,-0.4248479965291067,-0.005780554445447802,-1.0,-6.341042387907755e-15,-0.015310146360716117,0.327087470091498,24.227490008619647,-0.04858187041807457,-1.0,0.0,-0.0330857306450083,-0.40133247291012764,2.2546732588682556,0.003705784866331876,0.07407868865489121,-1.8437362603837109,0.10267989014362518,0.9999999999999999,-1.0200429926853817e-13,-0.006955013602659239,1.0,1.571989944579399e-14,-0.02307799003326017,-0.6539755642151319,4.529832662513227,0.000545165704056752,0.01918259835864065,-0.4639522859120957,0.03456567138513521,0.769728591060672,24.33353209454593,0.02474145223241528,-0.02958624985128334,-21.640045198354755,0.04842999583538323,1.0,-1.468378937939419e-15
74,0.6978189945220947,0.0014127244506453413,0.02756073062961353,-0.12039126436157968,-0.04914325945353246,-1.0,2.890084032549431e-19,-0.03342558072678975,-0.3951819912964702,4.815710154858721,0.0038242540435958253,0.07946760905819486,-1.5984595757973048,-0.054431955337534664,-1.0,-1.2317557495394915e-15,0.024749277811924004,-0.6095441288133986,-1.086082060430212,0.005049817721313299,0.9762327273494744,-9.718078986544239,0.0007888349143063678,0.024703375421314448,-0.34685807282523334,-0.006780554445447802,-1.0,-1.9113628440067825e-15,-0.014971450290633969,0.3503046700727994,23.217199981301373,-0.04958187041807457,-1.0,0.0,-0.03348462222007082,-0.39645067721491395,4.8817956952136665,0.003779033711588962,0.07241900185928041,-1.6596867956108032,0.10367989014362518,1.0,1.4775327858286633e-13,-0.005955013602659239,1.0,6.51558306757762e-15,-0.023729654804518354,-0.6493539783012408,4.621585913891155,0.0005641748146150447,0.018835622757944516,-0.3469756006961359,0.03534765155902698,0.7942317567228672,24.50316566219518,0.02470145658357235,-0.05040504783457262,-20.81879798328928,0.04942999583538323,1.0,2.150940741210066e-15
75,0.7017788887023926,0.0014402229132842361,0.027436194648175954,-0.12453598143757459,-0.050143259453532464,-1.0,2.2289996030889273e-19,-0.03381710212912086,-0.38786081336574724,7.321177930722929,0.0039030015747042535,0.0780274531586619,-1.4401558995329597,-0.055431955337534665,-1.0,6.0829235944294705e-15,0.024137978355784823,-0.6130547834649643,-3.510654651565737,0.006020041690551516,0.9642152111269604,-12.017516222514033,0.000813405096145681,0.02443698825731218,-0.26638716400227125,-0.007780554445447802,-1.0,-1.3843711260344829e-15,-0.014610046057090643,0.3725037970138536,22.199126941054207,-0.05058187041807457,-1.0,0.0,-0.033877385100986604,-0.3890750846166462,7.375592598267753,0.0038507227281913033,0.07095903134540198,-1.4599705138784358,0.10467989014362518,1.0000000000000002,1.1354933610095756e-13,-0.004955013602659239,1.0,3.479333401762572e-14,-0.024376655459445125,-0.6446473315523036,4.70664674893716,0.0005828966245861314,0.01860799718422878,-0.22762557371573613,0.03615417394051534,0.8188130062538437,24.581249530976493,0.024641055296952645,-0.07039752540484098,-19.992477570268356,0.05042999583538323,1.0,-2.4854170645055627e-15
76,0.7055068016052246,0.0014675948485083055,0.027307675799962943,-0.12851884821301124,-0.051143259453532465,-1.0,2.556099903788743e-19,-0.03420010864151754,-0.3781522114276158,9.708601938131428,0.003980396059271506,0.07676151597584316,-1.2659371828187413,-0.056431955337534666,-1.0,3.1949286883775193e-15,0.023522011811539276,-0.6188783050261311,-5.823521561166752,0.00697715456203229,0.9500105318345858,-14.20467929237454,0.0008377505077036707,0.024253834858667108,-0.1831533986450717,-0.008780554445447803,-1.0,1.360718132441611e-15,-0.014226953602521943,0.3936811121235476,21.17731510969399,-0.05158187041807457,-1.0,0.0,-0.034261584845331684,-0.379324404073518,9.750680543128226,0.003921059432158291,0.06971437658857366,-1.244654756828316,0.10567989014362518,1.0,-2.588343647758525e-13,-0.003955013602659239,1.0,1.6367491356848928e-14,-0.025018910951100762,-0.639863651758974,4.783679793329568,0.0006014518336945238,0.018502421032556157,-0.10557615167262087,0.03698527465202991,0.8433884167752941,24.575410521450422,0.024561075717281545,-0.08956163393736229,-19.164108532521308,0.051429995835383234,1.0,-2.56991095580664e-16
77,0.7093930244445801,0.0014948363498387292,0.027175326860884457,-0.13234893907848744,-0.052143259453532466,-1.0,1.9890208282871549e-19,-0.0345722652460305,-0.36616099759829873,11.991213829317058,0.0040566197014658975,0.07568576841294024,-1.0757475629029225,-0.05743195533753467,-1.0,3.045269364801037e-15,0.022899115068424968,-0.6269151812024846,-8.036876176353555,0.007919019899499865,0.933720143100565,-16.290388734020897,0.0008619559189159487,0.024156987565888792,-0.09684729277831496,-0.009780554445447804,-1.0,1.0409287836773861e-15,-0.013823194775494223,0.4138365419318917,20.15542980834409,-0.05258187041807457,-1.0,-6.347965383022221e-25,-0.0346348991181279,-0.36730414151891655,12.020262554601416,0.0039902669723740946,0.068700703843033,-1.0136727455406476,0.10667989014362518,1.0,4.235167808409215e-15,-0.0029550136026592387,1.0,-1.5322077590642352e-15,-0.025656348831815595,-0.6350121096706899,4.851542088284056,0.0006199640037358018,0.018521919049999752,0.019498017443596274,0.03784090955132783,0.8678813818205479,24.4929650452538,0.024462345875084814,-0.10789805045609965,-18.336416518737366,0.052429995835383235,1.0,1.783005128809599e-15
78,0.7134678363800049,0.0015219436593169064,0.02703929209546985,-0.13603476541460763,-0.05314325945353247,-1.0,3.447619145031027e-19,-0.034931335751652956,-0.3519800136466183,14.18098395168045,0.004131870774665416,0.07481637798609775,-0.8693904268424891,-0.05843195533753467,-1.0,-1.0244971946299951e-15,0.0222671189966089,-0.6370769624296565,-10.161781227171934,0.008843597788091745,0.915435634083196,-18.284509017368972,0.0008861093381716176,0.02414985094544892,-0.007136620439870943,-0.010780554445447805,-1.0,-5.448337431624417e-15,-0.013399789844974658,0.43297331910723824,19.13677717534655,-0.05358187041807457,-1.0,-7.592956145057846e-25,-0.03499510511890943,-0.3531078600441477,14.196281474768861,0.004058584255375301,0.0679338621593809,-0.7668416836521054,0.10767989014362518,1.0,-1.245663025184184e-14,-0.0019550136026592387,1.0,1.0889445540377998e-15,-0.026288906312176702,-0.6301028510515221,4.909258619167847,0.0006385598831756906,0.018669839829777834,0.14792077977808207,0.03872096138530872,0.8922222861412363,24.34090432068844,0.024345691902614847,-0.12540989448383372,-17.511844027734075,0.053429995835383236,1.0,4.792847841596987e-16
79,0.7176039218902588,0.0015489131592537528,0.026899707778222905,-0.1395843172469442,-0.05414325945353247,-1.0,2.3443407147850983e-18,-0.03527517138660665,-0.335691256260766,16.288757385852282,0.004206363879541069,0.07416983176520701,-0.6465462208907332,-0.05943195533753467,-1.0,-1.585712517161792e-15,0.021623937888338284,-0.6492852541115747,-12.20829168191817,0.009748935397356,0.895239584445317,-20.196049637878883,0.0009103023541258272,0.024236180962970196,0.08633001752127578,-0.011780554445447806,-1.0,2.2140221443331286e-15,-0.012957754363699068,0.45109764344394343,18.12432433670519,-0.05458187041807457,-1.0,2.9696611233064415e-23,-0.03534006820080857,-0.3368183037541439,16.289556290003798,0.004126266178855342,0.06742998480070087,-0.5038773586800362,0.10867989014362518,1.0,6.427675621668937e-14,-0.0009550136026592387,1.0,9.301625223192588e-15,-0.02691653116288477,-0.6251468503646086,4.956000686913528,0.0006573697300515805,0.01894985392200188,0.28001409222404816,0.039625246613496076,0.9163481702334685,24.12588409223219,0.02421193572492486,-0.14210246089613934,-16.692566412305624,0.05442999583538324,1.0,7.975251210392157e-16
80,0.7213771343231201,0.001575741364482411,0.026756702679093088,-0.1430050991298179,-0.05514325945353247,-1.0,5.438745795007433e-20,-0.03560170045546528,-0.31736688145648567,18.32437480428034,0.004280330317981162,0.07376304511497937,-0.40678665022764404,-0.06043195533753467,-1.0,-1.885208012014192e-15,0.02096755985224244,-0.6634708180801139,-14.185563968539192,0.010633158354261003,0.8732063293646852,-22.0332550806318,0.0009346304954230292,0.02442010163143391,0.1839206684637145,-0.012780554445447807,-1.0,-1.5004104838871993e-16,-0.012498096360358875,0.46821836323644217,17.12071979249876,-0.05558187041807457,-1.0,9.979708609865602e-24,-0.035667731552954864,-0.31850840053843443,18.30990321570948,0.004193583960728368,0.06720557894535117,-0.2244058553496965,0.10967989014362518,1.0,-2.117463352321024e-14,4.498639734076132e-05,1.0,9.872557137225775e-15,-0.027539182479840378,-0.6201557835466077,4.991066818000875,0.0006765276329548536,0.019365951884544336,0.41609796254245746,0.04055352189288027,0.9402023885349257,23.854218301457152,0.024061893010054028,-0.15798296884552693,-15.880507949387576,0.05542999583538324,1.0,1.2713649375430824e-15
81,0.7250919342041016,0.0016024249150819044,0.026610398519894055,-0.14630415919903336,-0.05614325945353247,-1.0,1.0295219968414054e-18,-0.03590891894701859,-0.2970701016501351,20.296779806350607,0.004354018570146814,0.0736134592163246,-0.1495858986547724,-0.06143195533753467,-1.0,-2.965319221258575e-15,0.020296038057646786,-0.6795727711111971,-16.101953031083227,0.01149446284118105,0.8494026444754118,-23.803684889273416,0.0009591936062252871,0.024706119973081992,0.28601834164808027,-0.013780554445447808,-1.0,-3.9766067283505463e-16,-0.012021813840217867,0.4843466770455743,16.12831380913214,-0.056581870418074574,-1.0,9.491527660036193e-23,-0.035976106831887,-0.298242157325827,20.266243212607456,0.004260825553233208,0.06727760606432837,0.07202711897718887,0.11067989014362518,1.0,7.66333033752537e-14,0.0010449863973407613,1.0,1.228872713611205e-14,-0.028156831330417815,-0.615141917608267,5.013865938340792,0.0006961718301581441,0.019922442522036725,0.5564906374923901,0.04150549021960519,0.9637342649149022,23.53187637997651,0.023896371362286627,-0.17306032668927643,-15.07735784374949,0.05642999583538324,1.0,4.49074146845275e-16
82,0.7289729118347168,0.0016289605695447794,0.02646091040585594,-0.14948811403811682,-0.05714325945353247,-1.0,-7.109627738496737e-19,-0.03619488199160983,-0.2748559875323419,22.21411411779317,0.004427694864667995,0.07373912982603653,0.12567060971192837,-0.06243195533753467,-1.0,5.660149956210915e-15,0.01960748273729262,-0.6975378695971367,-17.965098485939613,0.012331108343226494,0.8238883596154745,-25.514284859937398,0.0009840962361938514,0.02509913996404686,0.3930199909648688,-0.014780554445447808,-1.0,-4.128431957879067e-15,-0.011529892573849461,0.4994958556912373,15.14917864566294,-0.057581870418074575,-1.0,1.6758015128542423e-22,-0.036263265640544246,-0.2760754599886697,22.16669733715725,0.0043282961337363065,0.0676635549418696,0.38594887754123147,0.11167989014362519,1.0,1.2786672840992672e-14,0.0020449863973407614,1.0,-3.6780892952173816e-15,-0.028769461296742883,-0.6101180150418719,5.023902566395114,0.0007164450271662187,0.020623951494112523,0.7015089720757982,0.04248080672631043,0.986898748495591,23.164483580688785,0.02371616874257365,-0.18734491273667742,-14.284586047400985,0.05742999583538324,1.0,-7.70431138752438e-16
83,0.733137845993042,0.0016553450970471768,0.026308144598938946,-0.15276580691699268,-0.05814325945353247,-1.0,-7.451336463263641e-19,-0.036457670836327276,-0.25072170190255755,24.13428562978439,0.004501677555433462,0.07422625170489855,0.48712187886201663,-0.06343195533753467,-1.0,2.2368615482788384e-15,0.018900028179222653,-0.7173712465427904,-19.833376945653693,0.013141552138951363,0.796999231834264,-26.88912778121041,0.001009463926868145,0.02563624138453993,0.5371014204930722,-0.01578055444544781,-1.0,-2.163435817786363e-15,-0.011023306157103402,0.5136769778008816,14.18112210964437,-0.058581870418074576,-1.0,7.986782645266191e-23,-0.036527307940019856,-0.25200913896255017,24.066321026119564,0.004396352613811354,0.0684494052082264,0.7858502663568051,0.11267989014362519,1.0,-4.7050933369321226e-14,0.0030449863973407614,1.0,2.5736923637081954e-14,-0.029377235786711628,-0.6054309648956192,4.687050146252739,0.0007375109757662475,0.021507945705944893,0.8839942118323714,0.043474256100558224,1.0,13.101251504408994,0.023522068650243727,-0.2008552719231704,-13.510359186492988,0.05842999583538324,1.0,9.528682184083721e-16
84,0.7370948791503906,0.0016815752381536403,0.026152137613987936,-0.15600698495101084,-0.05914325945353247,-1.0,-1.103373931728217e-18,-0.03669537808293783,-0.2246927913185585,26.02891058399907,0.004576348977380645,0.07511659218946772,0.8903404845691592,-0.06443195533753467,-1.0,2.771315055877018e-16,0.018171817820860837,-0.7390494701808378,-21.67822363804741,0.013924486930593434,0.7688703514498765,-28.128880384387568,0.0010354489306470898,0.02633376617334987,0.6975247888099376,-0.01678055444544781,-1.0,-4.004998423693811e-15,-0.010503014998796023,0.5269053388138746,13.22836101299292,-0.05958187041807458,-1.0,1.6359988055551958e-23,-0.036766347783810785,-0.22607054861930564,25.93859034324454,0.004465415448842948,0.0696762648549625,1.226859646736101,0.11367989014362519,1.0,-4.241291654695828e-14,0.004044986397340761,1.0,2.4456222325718663e-14,-0.029980550383530483,-0.6011982287420886,4.232736153530622,0.0007595602231563485,0.022590549074257223,1.0826033683123286,0.044474256100558225,1.0,3.941153249099147e-16,0.023314837888890043,-0.21360625078419762,-12.750978861027228,0.05942999583538324,1.0,-1.0833773304949829e-16
85,0.7408180236816406,0.0017076479368611434,0.02599325980101847,-0.15887781296946413,-0.06014325945353247,-1.0,6.845090939159213e-19,-0.03690616154306208,-0.19687412892994272,27.81866238861578,0.004652076954643523,0.0763393623362879,1.2227701468201815,-0.06543195533753467,-1.0,3.652969641025591e-15,0.017421059177162086,-0.762467817216668,-23.418347035830195,0.014678502459479619,0.7391607063224929,-29.709645127383578,0.0010621932939558255,0.027154960444121638,0.8211942707717655,-0.01778055444544781,-1.0,-3.7459908125890295e-15,-0.009969960041583723,0.5392045756107257,12.299236796851098,-0.06058187041807458,-1.0,7.160913590778254e-23,-0.03697856385912787,-0.1983616020148672,27.70894660443847,0.0045358894696233484,0.0712717767058375,1.595511850874993,0.11467989014362519,0.9999999999999999,-7.005623679917533e-14,0.005044986397340761,1.0,-9.231848884654318e-15,-0.030579639331365385,-0.5969796669277146,4.218561814373926,0.0007827721777696776,0.023833360152401,1.2428110781437753,0.045474256100558226,1.0,9.719837543533e-16,0.023095233772512727,-0.2256019819704329,-11.995731186235284,0.06042999583538324,1.0,1.33267672913358e-16
86,0.7446470260620117,0.0017335603686324669,0.025831603741628607,-0.16165605938986377,-0.061143259453532474,-1.0,-2.280029770836672e-19,-0.0370882469185438,-0.16729662203349702,29.57750689644571,0.004729204282852085,0.07791529408083696,1.5759317445490686,-0.06643195533753467,-1.0,5.98935940206257e-16,0.01664602723409655,-0.7875960689144051,-25.128251697737177,0.015402036767680885,0.7079079100800407,-31.25279624245213,0.001089823824743595,0.02810610113141747,0.9511406872958326,-0.018780554445447812,-1.0,4.35777710323239e-17,-0.009425060690255224,0.5505941270462729,11.38955143554726,-0.06158187041807458,-1.0,1.53777036244997e-20,-0.03716220168403481,-0.1689140477990009,29.447554215866294,0.0046081531464000755,0.07325557684761592,1.9838001417784297,0.11567989014362519,0.9999999999999999,4.8397485342575e-14,0.0060449863973407614,1.0,2.7428841795438506e-14,-0.031174523221910732,-0.5927881141629793,4.191552764735327,0.0008073097964417944,0.0252418771918327,1.4085170394317001,0.04647425610055823,1.0,2.879177863264178e-15,0.02286400452462964,-0.23685651379574532,-11.254531825312426,0.06142999583538324,1.0,-3.61743266912022e-16
87,0.7486579418182373,0.0017593097991191497,0.025667257231736896,-0.16434650989171137,-0.062143259453532475,-1.0,-4.100135341561459e-19,-0.037239888124933146,-0.13598579074519807,31.310831288298957,0.004808094984991612,0.07986611019821657,1.950816117379609,-0.06743195533753467,-1.0,-5.3098841884750895e-15,0.01584502459761188,-0.81440920405493,-26.813135140524878,0.016093563169034427,0.675144892627043,-32.763017452997715,0.0011184738412221079,0.029193931825608165,1.0878306941906972,-0.019780554445447813,-1.0,-2.5938929116101782e-15,-0.008869216426105383,0.5610944012534067,10.50027420713386,-0.06258187041807457,-1.0,4.243612262683777e-20,-0.03731553583593024,-0.1377542559918679,31.159791807133004,0.0046826050033110765,0.07564813697438569,2.392560126769762,0.11667989014362519,1.0,1.5677962237269982e-13,0.0070449863973407615,1.0,-1.8855459438713163e-15,-0.03176523565322262,-0.5886367484607942,4.151365702185063,0.0008333416942759768,0.02682191847653192,1.580041284699223,0.04747425610055823,1.0,4.406923267571915e-15,0.02262188401469804,-0.24738450606745419,-10.527992271708854,0.062429995835383244,1.0,4.842754095779775e-16
88,0.7526578903198242,0.0017848935796384775,0.025500303806918874,-0.16695342481802103,-0.06314325945353247,-1.0,-4.865832266252082e-19,-0.037359362112646476,-0.1029621846814549,33.023606063743166,0.004889135337032717,0.08221459388399266,2.348483685776087,-0.06843195533753467,-0.9999999999999999,6.682693528813586e-14,0.015016376478534217,-0.8428870341003952,-28.477830045465232,0.01675158572195485,0.6409002132137996,-34.24467941324338,0.0011482836462932918,0.030425678316759575,1.2317464911514107,-0.020780554445447814,-1.0,-5.575140589718389e-16,-0.0083033059276446,0.5707265956681584,9.63219441475172,-0.06358187041807457,-1.0,2.984609160784637e-20,-0.03743686477990063,-0.1049036319489196,32.850624042948304,0.0047596644821421875,0.07847082068783638,2.822683713450688,0.11767989014362519,1.0,3.635263085665773e-14,0.008044986397340761,1.0,1.022557414096238e-15,-0.03235182354972837,-0.5845390445507022,4.0977039100920125,0.0008610424659645252,0.028579624900564968,1.7577064240330476,0.04847425610055823,1.0,1.9831928857251578e-16,0.02236959120684679,-0.25720110963504283,-9.816603567588622,0.06342999583538324,1.0,1.0878353548790126e-16
89,0.7563750743865967,0.0018103091328558725,0.025330802627871175,-0.1695011790476982,-0.06414325945353247,-1.0,-8.507165978539826e-19,-0.03744496282135634,-0.06823923273827237,34.72295194318254,0.004972735120195955,0.08498497244248171,2.770378558489057,-0.06943195533753467,-1.0,-9.994809716391791e-14,0.014158424884467608,-0.8730161540328216,-30.129119932426395,0.01737463416922633,0.6051966813291648,-35.703531884634835,0.001179401071506429,0.03180917210951485,1.3834937927552793,-0.021780554445447815,-1.0,-1.7866834979038556e-15,-0.0077281865141439095,0.5795122313332232,8.785635665064708,-0.06458187041807457,-1.0,-1.9062688426872404e-18,-0.03752450483532948,-0.07037647890878387,34.52715304013572,0.00483977303871465,0.08174629245708873,3.275471769252339,0.11867989014362519,1.0,5.878031221344164e-14,0.009044986397340762,1.0,-2.38298046903769e-15,-0.032934347747390944,-0.5805093507744428,4.0296937762594105,0.0008905930837563257,0.030521610683035952,1.9419857824709823,0.04947425610055823,1.0,-9.10255016936827e-16,0.022107829588582494,-0.2663221268935504,-9.121017258507578,0.06442999583538324,1.0,3.1954475653349444e-17
90,0.7604198455810547,0.0018355539448036134,0.025158821267610616,-0.1719813602605584,-0.06514325945353247,-1.0,3.991876732463406e-19,-0.03749499657721938,-0.03182827898780412,36.41095375046825,0.005059328825512519,0.08820243819064634,3.217465748164636,-0.07043195533753467,-1.0,-3.660161397589455e-16,0.013269524098497425,-0.9047854179075442,-31.769263874722576,0.01796125986579582,0.5680547118098139,-37.14196951935088,0.0012119819997302042,0.03335268433803543,1.5435122285205776,-0.022780554445447816,-1.0,-1.6849715736410906e-15,-0.007144693590866457,0.5874736152216817,7.961383888458624,-0.06558187041807458,-1.0,1.351393923495124e-18,-0.03757678557656105,-0.03418500355436177,36.1914753544221,0.004923395160884457,0.08549795188252693,3.7516594254382074,0.11967989014362519,1.0,8.041010351888802e-14,0.010044986397340763,1.0,-5.776591584926529e-15,-0.03351288328504895,-0.5765617245415692,3.947626232873549,0.0009221812432157857,0.032654708235884,2.133097552848049,0.05047425610055823,1.0,-1.7331665058326651e-15,0.021837286839974646,-0.27476337032214726,-8.441243428596843,0.06542999583538324,1.0,-2.259327381582178e-17
91,0.7649309635162354,0.0018606253414978871,0.024983972120936993,-0.1748491466736231,-0.06614325945353247,-1.0,2.913897995998447e-19,-0.03750777549610481,0.006270441216941529,38.098720204745646,0.005149377299949776,0.09189451068386784,3.692072493221494,-0.07143195533753467,-1.0,3.887158156384576e-14,0.012348034272091916,-0.9381942349034729,-33.408816995928646,0.01851003092743526,0.5294874114690645,-38.56730034074942,0.0012461909627955153,0.03506524179258691,1.7125574545514863,-0.023780554445447816,-1.0,-8.709909554955363e-16,-0.0065536402906843155,0.5946329851426014,7.15936992091972,-0.06658187041807458,-1.0,-1.734723475976807e-18,-0.03759204324730617,0.003669662064131163,37.85466561849293,0.005011019848982108,0.0897514243127734,4.253472430246477,0.1206798901436252,1.0,1.8933628269241674e-15,0.011044986397340764,1.0,-1.642729851792911e-14,-0.03408752080758361,-0.5727133205277456,3.8484040138235573,0.0009560018063511812,0.03498641803490696,2.3317097990229567,0.05147425610055823,1.0,4.951024736183317e-16,0.0215586345605857,-0.2825411884557439,-7.777818133596618,0.06642999583538324,1.0,-3.653266617300298e-17
92,0.7689628601074219,0.0018855195577448611,0.024804460373011174,-0.17951174792581717,-0.06714325945353247,-1.0,-3.5300669873031067e-17,-0.037481603745674594,0.046073059643489116,39.80261842654759,0.005243370614546373,0.09609211850932509,4.197607825457256,-0.07243195533753467,-1.0,1.2920697737403921e-14,0.011392308330113263,-0.9732576490538332,-35.0634141503603,0.019019523957072355,0.4894986478051261,-39.988763663938414,0.0012822019399002225,0.03695671241682769,1.8914706242407806,-0.024780554445447817,-1.0,1.2618369338471971e-15,-0.005955817202408297,0.6010131914094363,6.380206266834836,-0.06758177731258769,-0.9998137890262265,0.18621097377347698,-0.03756860706574148,0.043202701065240254,39.53303900110909,0.005103163416538078,0.09453571079916781,4.784286486394408,0.1216798901436252,1.0,6.428391165523911e-15,0.012044986397340765,1.0,2.3566500887031964e-15,-0.03465837124025209,-0.568987544809223,3.725775718522612,0.0009922575480353552,0.03752506533344132,2.538647298534364,0.05247425610055823,1.0,2.610181607793503e-15,0.021272528154100617,-0.2896716245144254,-7.1304360586814965,0.06742999583538324,1.0,-8.269112717994657e-17
93,0.7727377414703369,0.0019102240168033593,0.024604457743985265,-0.20000262902591015,-0.06814325945353247,-1.0,-7.237775800596306e-16,-0.03742030814850274,0.0765181347002301,30.44507505674098,0.005341101624343665,0.0993699010852603,3.277782575935207,-0.07343195533753467,-1.0,1.778377158593941e-14,0.010405679505586346,-1.0,-26.742350946166834,0.019492441766975413,0.45633697200098716,-33.16167580413891,0.001319893358852279,0.03842612548728514,1.4694130704574448,-0.025780554445447818,-1.0,1.9118227100298866e-16,-0.005351968429264746,0.6066843548776659,5.6711634682296355,-0.06858153223192069,-0.9996960496397768,0.11773938644974463,-0.03751028819553382,0.07343503935007292,30.232338284832668,0.0051995581905098995,0.09825383714447508,3.7181263453072697,0.1226798901436252,1.0,-2.2846707390747256e-14,0.013044986397340766,1.0,-1.116240692811504e-15,-0.035224695569521465,-0.5636611137295254,5.32643107969755,0.001030764617050796,0.03948907269744021,1.9640073639988902,0.05347425610055823,1.0,2.0918796995384533e-15,0.02097962514394278,-0.2961343958012459,-6.462771286820508,0.06842999583538324,1.0,1.5212003369928863e-16
